38.283667, 21.943333, 49.933333, 799.633333
38.284000, 21.942333, 49.900000, 798.800000
38.283667, 21.941667, 49.866667, 799.533333
38.283000, 21.941667, 49.900000, 799.466667
38.281667, 21.941000, 49.900000, 798.866667
38.281667, 21.940333, 49.900000, 799.633333
38.281333, 21.941333, 49.900000, 799.266667
38.280333, 21.940667, 49.866667, 799.000000
38.279667, 21.941000, 49.900000, 799.566667
38.279000, 21.940667, 49.866667, 798.866667
38.280000, 21.940667, 49.933333, 798.900000
38.280667, 21.941667, 49.933333, 799.300000
38.280333, 21.941333, 49.933333, 798.433333
38.280667, 21.941667, 49.900000, 798.800000
38.281000, 21.941333, 49.900000, 798.966667
38.281000, 21.940667, 49.866667, 798.100000
38.281667, 21.941667, 49.833333, 798.633333
38.281333, 21.941333, 49.800000, 798.600000
38.282000, 21.940667, 49.866667, 797.833333
38.283000, 21.940667, 49.866667, 798.466667
38.282333, 21.940333, 49.833333, 798.100000
38.282667, 21.940667, 49.833333, 797.600000
38.283333, 21.941000, 49.866667, 798.133333
38.284333, 21.941333, 49.866667, 797.566667
38.284000, 21.940667, 49.866667, 797.433333
38.284333, 21.940000, 49.866667, 797.833333
38.284667, 21.940333, 49.866667, 797.033333
38.285000, 21.940667, 49.833333, 797.300000
38.286667, 21.939000, 49.833333, 797.600000
38.286333, 21.939333, 49.866667, 796.733333
38.287000, 21.939333, 49.866667, 797.266667
38.287667, 21.940333, 49.866667, 797.266667
38.288000, 21.941333, 49.866667, 796.433333
38.289000, 21.941000, 49.866667, 797.033333
38.290333, 21.941000, 49.866667, 796.733333
38.290667, 21.941667, 49.900000, 796.166667
38.291667, 21.941667, 49.866667, 796.666667
38.292667, 21.941000, 49.900000, 796.133333
38.293333, 21.941333, 49.900000, 796.000000
38.294333, 21.941667, 49.933333, 796.566667
38.294333, 21.942000, 49.900000, 795.866667
38.294000, 21.941000, 49.900000, 796.133333
38.294333, 21.941000, 49.900000, 796.533333
38.294333, 21.941000, 49.933333, 795.733333
38.294667, 21.940667, 49.900000, 796.300000
38.296333, 21.941000, 49.933333, 796.466667
38.296667, 21.941000, 49.966667, 795.700000
38.296667, 21.941000, 50.000000, 796.400000
38.296667, 21.941000, 49.966667, 796.266667
38.297667, 21.941667, 49.966667, 795.700000
38.298333, 21.941000, 50.000000, 796.366667
38.298000, 21.940667, 50.000000, 796.033333
38.298333, 21.940000, 50.000000, 795.900000
38.299000, 21.938667, 49.966667, 796.433333
38.300333, 21.939000, 49.966667, 795.833333
38.300000, 21.937333, 49.966667, 796.066667
38.299333, 21.936333, 50.000000, 796.466667
38.300667, 21.936333, 50.000000, 795.733333
38.300667, 21.938333, 50.000000, 796.266667
38.300667, 21.938000, 49.966667, 796.433333
38.300667, 21.938667, 49.966667, 795.666667
38.301333, 21.938333, 50.000000, 796.400000
38.301667, 21.937667, 50.033333, 796.300000
38.301667, 21.938000, 50.000000, 795.800000
38.301333, 21.938667, 50.033333, 796.466667
38.302000, 21.938667, 50.000000, 796.100000
38.301000, 21.938333, 50.000000, 795.966667
38.301000, 21.939000, 49.966667, 796.533333
38.301000, 21.939333, 49.966667, 795.900000
38.300333, 21.939000, 49.933333, 796.033333
38.300333, 21.939000, 49.966667, 796.433333
38.300000, 21.939000, 50.000000, 795.666667
38.299000, 21.938333, 50.033333, 796.133333
38.299667, 21.937000, 50.033333, 796.266667
38.300000, 21.937333, 50.066667, 795.533333
38.298667, 21.936667, 50.033333, 796.100000
38.299333, 21.936000, 50.033333, 796.100000
38.299667, 21.935333, 50.033333, 795.600000
38.300000, 21.936333, 50.033333, 796.233333
38.300000, 21.935000, 50.066667, 796.033333
38.299333, 21.934000, 50.066667, 796.000000
38.299667, 21.934000, 50.033333, 796.533333
38.299667, 21.935333, 50.033333, 796.133333
38.300000, 21.936333, 50.066667, 796.500000
38.300333, 21.937333, 50.066667, 796.966667
38.302000, 21.939000, 50.066667, 796.533333
38.302000, 21.939000, 50.033333, 797.233333
38.302000, 21.939000, 50.033333, 797.466667
38.301667, 21.938000, 50.033333, 796.966667
38.302667, 21.937333, 50.000000, 797.666667
38.303667, 21.936667, 50.033333, 797.733333
38.304333, 21.936667, 50.033333, 797.366667
38.305333, 21.936667, 50.000000, 797.933333
38.339.075667, 21.716333, 49.933333, 778.433333
39.074000, 21.716667, 49.933333, 778.000000
39.073000, 21.717333, 49.933333, 778.300000
39.071667, 21.717667, 49.966667, 778.366667
39.070667, 21.718000, 49.966667, 777.900000
39.069000, 21.717333, 50.000000, 778.233333
39.067667, 21.717333, 50.033333, 778.100000
39.065333, 21.717333, 50.066667, 777.833333
39.064000, 21.717333, 50.066667, 778.166667
39.062333, 21.717333, 50.066667, 777.866667
39.061333, 21.718000, 50.033333, 777.933333
39.058667, 21.718000, 50.033333, 778.100000
39.055667, 21.718000, 50.000000, 777.666667
39.054333, 21.718333, 50.000000, 777.933333
39.053333, 21.718000, 50.033333, 777.966667
39.051000, 21.718000, 50.066667, 777.466667
39.048333, 21.717333, 50.066667, 777.733333
39.047000, 21.717667, 50.066667, 777.633333
39.045000, 21.718333, 50.066667, 777.266667
39.044333, 21.717667, 50.033333, 777.500000
39.041333, 21.717000, 50.033333, 777.233333
39.040333, 21.718000, 49.933333, 777.233333
39.037333, 21.717667, 49.933333, 777.500000
39.035000, 21.717333, 50.000000, 777.000000
39.033000, 21.718667, 50.000000, 777.233333
39.031667, 21.718000, 49.966667, 777.300000
39.029000, 21.718000, 49.966667, 776.766667
39.026333, 21.718667, 49.933333, 777.066667
39.023667, 21.718667, 49.933333, 777.100000
39.019667, 21.717667, 49.900000, 776.700000
39.017000, 21.716667, 49.933333, 777.000000
39.014333, 21.716000, 50.000000, 776.766667
39.011333, 21.715333, 50.000000, 776.600000
39.009333, 21.715667, 50.033333, 776.900000
39.005667, 21.715000, 50.000000, 776.566667
39.003667, 21.715333, 50.000000, 776.766667
39.001000, 21.715667, 49.966667, 777.000000
38.999000, 21.715333, 49.966667, 776.566667
38.996333, 21.715333, 50.000000, 776.933333
38.993333, 21.715667, 50.033333, 777.100000
38.992000, 21.715000, 50.066667, 776.700000
38.990333, 21.714667, 50.100000, 777.133333
38.989000, 21.714333, 50.100000, 777.033333
38.986667, 21.714000, 50.100000, 776.900000
38.983333, 21.714000, 50.066667, 777.300000
38.981333, 21.713667, 50.033333, 777.066667
38.979667, 21.714333, 50.033333, 777.233333
38.977000, 21.714000, 50.066667, 777.533333
38.974333, 21.713000, 50.066667, 777.133333
38.971333, 21.713667, 50.066667, 777.600000
38.969667, 21.712667, 50.066667, 777.766667
38.966667, 21.712000, 50.066667, 777.300000
38.965000, 21.712000, 50.100000, 777.700000
38.963667, 21.713000, 50.100000, 777.666667
38.961000, 21.712333, 50.066667, 777.366667
38.959000, 21.713000, 50.100000, 777.700000
38.957000, 21.713000, 50.133333, 777.400000
38.955667, 21.712667, 50.166667, 777.400000
38.953667, 21.713000, 50.133333, 777.666667
38.952000, 21.714333, 50.100000, 777.200000
38.951667, 21.714667, 50.066667, 777.466667
38.950333, 21.716000, 50.000000, 777.633333
38.949667, 21.717333, 50.000000, 777.166667
38.947667, 21.718000, 49.966667, 777.566667
38.947667, 21.718667, 50.000000, 777.533333
38.945667, 21.718333, 50.000000, 777.166667
38.944333, 21.718333, 50.033333, 777.533333
38.943667, 21.718667, 50.033333, 777.266667
38.943667, 21.719333, 50.000000, 777.066667
38.943667, 21.719333, 50.033333, 777.300000
38.942000, 21.720000, 50.000000, 776.866667
38.941000, 21.720333, 50.000000, 777.033333
38.939667, 21.720333, 50.033333, 777.200000
38.939333, 21.720667, 50.033333, 776.633333
38.939333, 21.722000, 50.066667, 777.000000
38.939000, 21.721667, 50.066667, 776.966667
38.939667, 21.722333, 50.066667, 776.433333
38.939333, 21.722667, 50.066667, 776.766667
38.939000, 21.723000, 50.066667, 776.533333
38.940000, 21.722333, 50.100000, 776.200000
38.940000, 21.723667, 50.133333, 776.466667
38.940333, 21.723333, 50.200000, 776.066667
38.940000, 21.723333, 50.166667, 776.033333
38.940000, 21.722000, 50.133333, 776.233333
38.940667, 21.722000, 50.133333, 775.700000
38.940000, 21.721667, 50.166667, 776.066667
38.939667, 21.722333, 50.166667, 776.200000
38.940000, 21.723333, 50.200000, 775.666667
38.940667, 21.724000, 50.233333, 776.033333
38.941667, 21.723000, 50.266667, 775.933333
38.940333, 21.723000, 50.266667, 775.600000
38.941000, 21.721667, 50.266667, 775.933333
38.941667, 21.721667, 50.300000, 775.600000
38.942667, 21.721667, 50.300000, 775.500000
38.943667, 21.721000, 50.300000, 775.766667
38.945000, 21.720667, 50.333333, 775.266667
38.946000, 21.720333, 50.266667, 775.466667
38.946333, 21.720333, 50.233333, 775.633333
38.947000, 21.720000, 50.233333, 775.133333
38.947667, 21.721000, 50.233333, 775.466667
38.949333, 21.720667, 50.300000, 775.500000
38.951000, 21.721333, 50.300000, 775.033333
38.953000, 21.722000, 50.300000, 775.333333
38.955667, 21.722333, 50.266667, 775.133333
38.958000, 21.722000, 50.233333, 774.933333
38.959667, 21.723000, 50.200000, 775.200000
38.961333, 21.722667, 50.166667, 774.866667
38.963333, 21.723333, 50.166667, 775.033333
38.965333, 21.724333, 50.133333, 775.233333
38.967333, 21.725000, 50.100000, 774.733333
38.968333, 21.725333, 50.066667, 775.100000
38.970333, 21.725333, 50.066667, 775.133333
38.973333, 21.726000, 50.033333, 774.800000
38.975333, 21.727000, 50.000000, 775.166667
38.977333, 21.727333, 50.033333, 775.033333
38.980667, 21.727000, 49.966667, 774.766667
38.984333, 21.726333, 50.000000, 775.066667
38.985333, 21.725333, 49.933333, 774.766667
38.987333, 21.724333, 49.933333, 774.866667
38.988333, 21.724333, 49.933333, 775.133333
38.991333, 21.725000, 49.966667, 774.700000
38.993333, 21.726000, 49.966667, 775.100000
38.994000, 21.725667, 49.933333, 775.266667
38.995000, 21.725000, 49.933333, 774.866667
38.995667, 21.725667, 49.900000, 775.233333
38.996667, 21.726000, 49.866667, 775.200000
38.997333, 21.726667, 49.933333, 774.966667
38.998000, 21.726667, 49.933333, 775.333333
38.998667, 21.727333, 49.966667, 775.100000
38.998667, 21.726667, 49.933333, 775.100000
38.998667, 21.727000, 49.900000, 775.366667
38.998667, 21.727000, 49.866667, 775.033333
38.998667, 21.727333, 49.900000, 775.400000
38.996667, 21.726667, 49.933333, 775.633333
38.994667, 21.726000, 49.900000, 775.200000
38.994333, 21.725667, 49.966667, 775.700000
38.993667, 21.726000, 50.000000, 775.766667
38.993000, 21.725333, 50.000000, 775.400000
38.992667, 21.724333, 50.033333, 775.866667
38.991000, 21.724333, 50.033333, 775.700000
38.990667, 21.723333, 50.033333, 775.533333
38.988667, 21.723333, 50.000000, 775.933333
38.987667, 21.724000, 50.033333, 775.533333
38.986333, 21.724333, 50.066667, 775.766667
38.985000, 21.724333, 50.066667, 776.066667
38.983000, 21.724000, 50.100000, 775.700000
38.980333, 21.723333, 50.100000, 776.133333
38.980667, 21.723667, 50.166667, 776.366667
38.978667, 21.724000, 50.166667, 776.000000
38.978333, 21.724667, 50.166667, 776.466667
38.977000, 21.724333, 50.133333, 776.433333
38.976333, 21.724333, 50.133333, 776.200000
38.975333, 21.724000, 50.133333, 776.633333
38.975000, 21.723667, 50.100000, 776.366667
38.974000, 21.722333, 50.166667, 776.533333
38.973000, 21.722667, 50.166667, 776.900000
38.972667, 21.722667, 50.133333, 776.466667
38.972333, 21.723000, 50.133333, 776.866667
38.971667, 21.722667, 50.066667, 777.100000
38.971667, 21.722667, 50.033333, 776.666667
38.970667, 21.722000, 50.066667, 777.133333
38.970000, 21.721000, 50.066667, 777.166667
38.969667, 21.720333, 50.033333, 776.900000
38.970333, 21.720333, 50.033333, 777.333333
38.970333, 21.721000, 50.066667, 777.133333
38.970000, 21.721667, 50.033333, 777.100000
38.969667, 21.721333, 50.033333, 777.466667
38.970000, 21.720667, 50.033333, 777.133333
38.969000, 21.720667, 50.033333, 777.466667
38.968667, 21.720000, 50.033333, 777.766667
38.968667, 21.721000, 50.066667, 777.400000
38.969667, 21.721667, 50.100000, 777.933333
38.968000, 21.720333, 50.100000, 778.033333
38.966667, 21.720000, 50.100000, 777.600000
38.966000, 21.720000, 50.066667, 777.966667
38.964333, 21.721667, 50.066667, 777.700000
38.964000, 21.722333, 50.033333, 777.500000
38.963000, 21.722667, 50.000000, 777.733333
38.963333, 21.722333, 50.033333, 777.266667
38.963000, 21.721667, 50.033333, 777.433333
38.962667, 21.722000, 50.033333, 777.666667
38.962000, 21.721333, 50.066667, 777.133333
38.962667, 21.721000, 50.066667, 777.533333
38.961667, 21.721667, 50.100000, 777.633333
38.960333, 21.723000, 50.066667, 777.100000
38.960333, 21.721667, 50.066667, 777.500000
38.958667, 21.721000, 50.100000, 777.400000
38.957667, 21.721000, 50.100000, 777.033333
38.956333, 21.721000, 50.166667, 777.400000
38.955333, 21.721333, 50.200000, 777.066667
38.953667, 21.722333, 50.166667, 777.033333
38.953000, 21.722667, 50.166667, 777.333333
38.952000, 21.722667, 50.166667, 776.800000
38.950333, 21.722333, 50.166667, 777.066667
38.949000, 21.722333, 50.166667, 777.233333
38.947333, 21.721333, 50.200000, 776.700000
38.946000, 21.721667, 50.200000, 777.066667
38.944667, 21.722667, 50.200000, 776.966667
38.944000, 21.723000, 50.200000, 776.466667
38.942667, 21.723333, 50.200000, 776.766667
38.942000, 21.722333, 50.166667, 776.466667
38.940000, 21.722333, 50.133333, 776.200000
38.939333, 21.722667, 50.166667, 776.500000
38.939000, 21.721667, 50.166667, 776.133333
38.938000, 21.721333, 50.233333, 776.366667
38.938000, 21.720000, 50.233333, 776.600000
38.936333, 21.720333, 50.233333, 776.100000
38.934667, 21.719667, 50.233333, 776.466667
38.933000, 21.720000, 50.200000, 776.566667
38.931667, 21.720667, 50.200000, 776.033333
38.931333, 21.720667, 50.200000, 781.500000
38.927667, 21.721000, 50.166667, 787.300000
38.925333, 21.721333, 50.166667, 792.300000
38.924000, 21.720667, 50.166667, 798.066667
38.923000, 21.720333, 50.166667, 803.733333
38.921333, 21.721000, 50.166667, 808.866667
38.921667, 21.721667, 50.166667, 814.766667
38.922000, 21.721667, 50.166667, 820.133333
38.922000, 21.721667, 50.166667, 825.466667
