2.338.008000, 22.264333, 55.100000, 828.300000
38.007667, 22.264000, 55.066667, 828.666667
38.008000, 22.264000, 55.066667, 829.466667
38.008000, 22.264333, 55.066667, 828.600000
38.009000, 22.264667, 55.033333, 828.533333
38.008667, 22.264667, 55.033333, 829.066667
38.009667, 22.263667, 55.033333, 828.066667
38.010667, 22.263333, 55.033333, 828.266667
38.012000, 22.263000, 55.033333, 828.500000
38.013333, 22.263000, 55.033333, 827.700000
38.015000, 22.263333, 55.066667, 828.333333
38.016333, 22.263667, 55.033333, 828.333333
38.018333, 22.263000, 55.033333, 827.666667
38.020333, 22.262667, 55.066667, 828.500000
38.021667, 22.263000, 55.066667, 828.233333
38.023667, 22.262667, 55.033333, 827.866667
38.025000, 22.263333, 55.033333, 828.866667
38.026333, 22.263667, 55.033333, 828.300000
38.027333, 22.262333, 55.066667, 828.133333
38.029333, 22.262333, 55.000000, 829.066667
38.030333, 22.262333, 55.033333, 828.300000
38.032000, 22.262333, 55.033333, 828.433333
38.032667, 22.263333, 55.033333, 829.166667
38.032667, 22.261667, 55.033333, 828.400000
38.033333, 22.260667, 55.033333, 828.800000
38.034667, 22.261333, 55.033333, 829.266667
38.037667, 22.261333, 55.100000, 828.600000
38.038000, 22.262333, 55.100000, 829.233333
38.038000, 22.263000, 55.100000, 829.300000
38.038000, 22.263000, 55.100000, 828.700000
38.039000, 22.264333, 55.133333, 829.566667
38.040000, 22.264667, 55.133333, 829.333333
38.039333, 22.265000, 55.166667, 828.400000
38.040667, 22.266667, 55.166667, 829.200000
38.040333, 22.265667, 55.166667, 829.366667
38.041333, 22.266667, 55.200000, 828.700000
38.041000, 22.266333, 55.233333, 829.733333
38.040333, 22.265667, 55.166667, 829.633333
38.039667, 22.265667, 55.166667, 829.266667
38.039667, 22.264667, 55.166667, 830.300000
38.039000, 22.265333, 55.133333, 829.866667
38.039667, 22.264667, 55.166667, 829.766667
38.039667, 22.265333, 55.166667, 830.666667
38.038000, 22.266000, 55.133333, 830.000000
38.036667, 22.265333, 55.133333, 830.166667
38.035333, 22.264333, 55.100000, 830.800000
38.034333, 22.263667, 55.100000, 829.900000
38.033667, 22.264000, 55.100000, 830.333333
38.032667, 22.265000, 55.066667, 830.766667
38.031333, 22.264667, 55.133333, 829.800000
38.030000, 22.264667, 55.100000, 830.533333
38.028667, 22.264333, 55.100000, 830.666667
38.027333, 22.263333, 55.100000, 829.833333
38.027000, 22.264667, 55.100000, 830.733333
38.026667, 22.265333, 55.100000, 830.566667
